rep,arm,total_s,raw_sign_s,secret_frac,checksum,probe_const_off,probe_const_on
21,baseline,3.166657,0.288520,9.1112,10527241102943389473,0.2203,0.8688
21,null,3.170782,0.288820,9.1088,10527241102943389473,0.2203,0.8688
21,always,3.259145,0.307523,9.4357,10527241102943389473,0.2203,0.8688
21,oracle,3.185345,0.308464,9.6839,10527241102943389473,0.2203,0.8688
21,pass_hoist,3.538310,0.418706,11.8335,10527241102943389473,0.2203,0.8688
21,pass_relaxed,3.321532,0.354115,10.6612,10527241102943389473,0.2203,0.8688
22,pass_clonerelax,3.329725,0.355135,10.6656,10527241102943389473,0.2204,0.8691
22,baseline2,3.153425,0.288223,9.1400,10527241102943389473,0.2204,0.8691
22,baseline,3.166416,0.288239,9.1030,10527241102943389473,0.2204,0.8691
22,null,3.183690,0.289853,9.1043,10527241102943389473,0.2204,0.8691
22,always,3.273686,0.308228,9.4153,10527241102943389473,0.2204,0.8691
22,oracle,3.191707,0.307810,9.6440,10527241102943389473,0.2204,0.8691
22,pass_hoist,3.501320,0.418855,11.9628,10527241102943389473,0.2204,0.8691
22,pass_relaxed,3.350139,0.354862,10.5925,10527241102943389473,0.2204,0.8691
22,pass_clone,3.365170,0.317587,9.4375,10527241102943389473,0.2204,0.8691
23,baseline2,3.160220,0.288506,9.1293,10527241102943389473,0.2204,0.8711
23,baseline,3.167694,0.288312,9.1016,10527241102943389473,0.2204,0.8711
23,null,3.151320,0.288622,9.1588,10527241102943389473,0.2204,0.8711
23,always,3.249995,0.308129,9.4809,10527241102943389473,0.2204,0.8711
23,oracle,3.205426,0.308046,9.6101,10527241102943389473,0.2204,0.8711
23,pass_hoist,3.504578,0.418932,11.9539,10527241102943389473,0.2204,0.8711
23,pass_relaxed,3.369034,0.354066,10.5094,10527241102943389473,0.2204,0.8711
23,pass_clone,3.357976,0.317475,9.4544,10527241102943389473,0.2204,0.8711
23,pass_clonerelax,3.345962,0.354783,10.6033,10527241102943389473,0.2204,0.8711
24,baseline,3.179502,0.288899,9.0863,10527241102943389473,0.2244,0.8729
24,null,3.140433,0.288731,9.1940,10527241102943389473,0.2244,0.8729
24,always,3.243675,0.308052,9.4970,10527241102943389473,0.2244,0.8729
24,oracle,3.184410,0.308285,9.6811,10527241102943389473,0.2244,0.8729
24,pass_hoist,3.514107,0.419048,11.9247,10527241102943389473,0.2244,0.8729
24,pass_relaxed,3.349612,0.353524,10.5542,10527241102943389473,0.2244,0.8729
24,pass_clone,3.340855,0.317590,9.5062,10527241102943389473,0.2244,0.8729
