benchmark,arm,archive,rep,mean_ticks,n,dit_exit,cycle_src,timer_src,tot_cyc,tot_ins,map_stall,flush,reg_cyc,reg_ins,reg_n,samp_cyc,samp_ins,samp_n,samp_every,pmc_off,reg_drop
aesni256gcm_decrypt,P,taint,1,131.283,1000,0,kperf,cntvct,13923520,45389337,632589,10290,3206742,15122850,1025,0,0,0,64,0,0
aesni256gcm_decrypt,Z,taintnop,1,73.176,1000,0,kperf,cntvct,13623560,45376007,678840,6197,2965510,15122950,1025,0,0,0,64,0,0
aesni256gcm_decrypt,C,base,2,73.842,1000,1,kperf,cntvct,12372845,45057896,805854,6181,3144632,15124330,1025,0,0,0,64,0,0
aesni256gcm_decrypt,B,base,2,137.862,1000,0,kperf,cntvct,13160773,45191149,722060,12343,3195324,15137200,1025,0,0,0,64,0,0
aesni256gcm_decrypt,T,base,2,75.961,1000,0,kperf,cntvct,13561753,45221114,714098,6204,3018626,15137896,1025,0,0,0,64,0,0
aesni256gcm_decrypt,P,taint,2,130.031,1000,0,kperf,cntvct,13694794,45184115,614618,10293,3189672,15123880,1025,0,0,0,64,0,0
aesni256gcm_decrypt,Z,taintnop,2,74.223,1000,0,kperf,cntvct,13456648,45175031,728339,6187,2975039,15119540,1025,0,0,0,64,0,0
aesni256gcm_decrypt,A,base,2,73.696,1000,0,kperf,cntvct,13446579,45157026,713403,6196,3012181,15124460,1025,0,0,0,64,0,0
aesni256gcm_decrypt,B,base,3,134.571,1000,0,kperf,cntvct,13354657,45172505,692301,12343,3225033,15130025,1025,0,0,0,64,0,0
aesni256gcm_decrypt,T,base,3,75.624,1000,0,kperf,cntvct,13345660,45204216,718746,6196,2967896,15139360,1025,0,0,0,64,0,0
aesni256gcm_decrypt,P,taint,3,131.091,1000,0,kperf,cntvct,13721176,45178209,629071,10285,3193841,15121030,1025,0,0,0,64,0,0
aesni256gcm_decrypt,Z,taintnop,3,72.744,1000,0,kperf,cntvct,13311706,45180680,700791,6192,2966435,15129790,1025,0,0,0,64,0,0
aesni256gcm_decrypt,A,base,3,72.274,1000,0,kperf,cntvct,13427890,45153331,705999,6190,2997948,15119400,1025,0,0,0,64,0,0
aesni256gcm_decrypt,C,base,3,74.249,1000,1,kperf,cntvct,12342034,45064081,823498,6180,3136885,15119260,1025,0,0,0,64,0,0
aesni256gcm_decrypt,T,base,4,74.986,1000,0,kperf,cntvct,13552434,45198541,709240,6192,3043398,15136310,1025,0,0,0,64,0,0
aesni256gcm_decrypt,P,taint,4,128.550,1000,0,kperf,cntvct,13845089,45175239,705719,10286,3179325,15120460,1025,0,0,0,64,0,0
aesni256gcm_decrypt,Z,taintnop,4,74.048,1000,0,kperf,cntvct,13373069,45167608,713870,6188,2974450,15121760,1025,0,0,0,64,0,0
aesni256gcm_decrypt,A,base,4,73.483,1000,0,kperf,cntvct,13390715,45144694,695180,6195,2991003,15114225,1025,0,0,0,64,0,0
aesni256gcm_decrypt,C,base,4,75.619,1000,1,kperf,cntvct,12304283,45083826,797161,6181,3160046,15125580,1025,0,0,0,64,0,0
aesni256gcm_decrypt,B,base,4,135.371,1000,0,kperf,cntvct,13315459,45167385,699388,12349,3236630,15136080,1025,0,0,0,64,0,0
aesni256gcm_decrypt,P,taint,5,130.166,1000,0,kperf,cntvct,13848506,45177064,623974,10294,3224018,15122260,1025,0,0,0,64,0,0
aesni256gcm_decrypt,Z,taintnop,5,73.582,1000,0,kperf,cntvct,13430675,45170128,716510,6197,3004603,15124220,1025,0,0,0,64,0,0
aesni256gcm_decrypt,A,base,5,71.828,1000,0,kperf,cntvct,13468833,45153136,682611,6188,3001008,15119630,1025,0,0,0,64,0,0
aesni256gcm_decrypt,C,base,5,81.301,1000,1,kperf,cntvct,12193924,45070828,771532,6181,3119571,15118170,1025,0,0,0,64,0,0
aesni256gcm_decrypt,B,base,5,136.669,1000,0,kperf,cntvct,13255221,45179913,693010,12338,3204707,15145060,1025,0,0,0,64,0,0
aesni256gcm_decrypt,T,base,5,74.703,1000,0,kperf,cntvct,13446076,45196489,690671,6191,3012816,15135495,1025,0,0,0,64,0,0
aesni256gcm_decrypt,Z,taintnop,6,73.956,1000,0,kperf,cntvct,13437385,45167569,703221,6189,2998457,15120330,1025,0,0,0,64,0,0
aesni256gcm_decrypt,A,base,6,74.532,1000,0,kperf,cntvct,13492262,45150048,694479,6193,3020182,15122160,1025,0,0,0,64,0,0
aesni256gcm_decrypt,C,base,6,73.266,1000,1,kperf,cntvct,12292889,45061054,812430,6180,3122976,15117925,1025,0,0,0,64,0,0
aesni256gcm_decrypt,B,base,6,133.413,1000,0,kperf,cntvct,13316439,45161079,701552,12343,3231347,15136306,1025,0,0,0,64,0,0
aesni256gcm_decrypt,T,base,6,77.520,1000,0,kperf,cntvct,13526233,45204499,750976,6193,3051992,15136130,1025,0,0,0,64,0,0
aesni256gcm_decrypt,P,taint,6,128.539,1000,0,kperf,cntvct,13633100,45172153,596566,10292,3167209,15122960,1025,0,0,0,64,0,0
aesni256gcm_decrypt,A,base,7,71.509,1000,0,kperf,cntvct,13290624,45149574,687936,6185,2921177,15121825,1025,0,0,0,64,0,0
aesni256gcm_decrypt,C,base,7,74.968,1000,1,kperf,cntvct,12236756,45068865,777682,6181,3119574,15120120,1025,0,0,0,64,0,0
aesni256gcm_decrypt,B,base,7,136.103,1000,0,kperf,cntvct,13181788,45155532,721282,12346,3214445,15138660,1025,0,0,0,64,0,0
aesni256gcm_decrypt,T,base,7,74.536,1000,0,kperf,cntvct,13444806,45185622,715477,6194,3014119,15131015,1025,0,0,0,64,0,0
aesni256gcm_decrypt,P,taint,7,128.130,1000,0,kperf,cntvct,13670127,45170830,605646,10289,3173724,15122510,1025,0,0,0,64,0,0
aesni256gcm_decrypt,Z,taintnop,7,73.674,1000,0,kperf,cntvct,13386613,45173649,717808,6194,2950482,15122170,1025,0,0,0,64,0,0
aesni256gcm_decrypt,C,base,8,75.178,1000,1,kperf,cntvct,12262716,45061720,801980,6180,3107354,15121050,1025,0,0,0,64,0,0
aesni256gcm_decrypt,B,base,8,135.046,1000,0,kperf,cntvct,13283151,45163067,696665,12350,3225491,15135380,1025,0,0,0,64,0,0
aesni256gcm_decrypt,T,base,8,78.552,1000,0,kperf,cntvct,13444798,45212941,729967,6215,3007336,15134030,1025,0,0,0,64,0,0
aesni256gcm_decrypt,P,taint,8,127.460,1000,0,kperf,cntvct,13734880,45176930,605250,10293,3185449,15121390,1025,0,0,0,64,0,0
aesni256gcm_decrypt,Z,taintnop,8,72.576,1000,0,kperf,cntvct,13498861,45174615,697005,6217,3043494,15132420,1025,0,0,0,64,0,0
aesni256gcm_decrypt,A,base,8,74.511,1000,0,kperf,cntvct,13510014,45169563,708416,6196,3005664,15119410,1025,0,0,0,64,0,0
aesni256gcm_decrypt,B,base,9,133.402,1000,0,kperf,cntvct,13360287,45164486,694856,12338,3261138,15136850,1025,0,0,0,64,0,0
aesni256gcm_decrypt,T,base,9,76.418,1000,0,kperf,cntvct,13609820,45202759,793666,6209,3103585,15134680,1025,0,0,0,64,0,0
aesni256gcm_decrypt,P,taint,9,127.613,1000,0,kperf,cntvct,13645429,45173963,614500,10291,3166914,15121950,1025,0,0,0,64,0,0
aesni256gcm_decrypt,Z,taintnop,9,79.904,1000,0,kperf,cntvct,13496746,45167000,644972,6190,3026500,15125740,1025,0,0,0,64,0,0
aesni256gcm_decrypt,A,base,9,72.630,1000,0,kperf,cntvct,13441076,45171078,688697,6193,2971480,15123530,1025,0,0,0,64,0,0
aesni256gcm_decrypt,C,base,9,74.992,1000,1,kperf,cntvct,12291112,45038352,811356,6180,3130911,15117630,1025,0,0,0,64,0,0
aesni256gcm_decrypt,T,base,10,75.290,1000,0,kperf,cntvct,13485819,45207311,709266,6194,2991022,15135600,1025,0,0,0,64,0,0
aesni256gcm_decrypt,P,taint,10,128.914,1000,0,kperf,cntvct,13706689,45174094,621596,10300,3174392,15123100,1025,0,0,0,64,0,0
aesni256gcm_decrypt,Z,taintnop,10,72.845,1000,0,kperf,cntvct,13460998,45163679,703105,6189,3002688,15120620,1025,0,0,0,64,0,0
aesni256gcm_decrypt,A,base,10,74.866,1000,0,kperf,cntvct,13409444,45180702,684595,6247,3005528,15120800,1025,0,0,0,64,0,0
aesni256gcm_decrypt,C,base,10,74.203,1000,1,kperf,cntvct,12371003,45053975,825929,6180,3131076,15128410,1025,0,0,0,64,0,0
aesni256gcm_decrypt,B,base,10,135.066,1000,0,kperf,cntvct,13344405,45158756,709077,12344,3241661,15138560,1025,0,0,0,64,0,0
aesni256gcm_decrypt,P,taint,11,128.944,1000,0,kperf,cntvct,13759197,45178165,631555,10287,3205458,15122780,1025,0,0,0,64,0,0
aesni256gcm_decrypt,Z,taintnop,11,71.925,1000,0,kperf,cntvct,13400389,45163926,696223,6209,2967732,15121730,1025,0,0,0,64,0,0
aesni256gcm_decrypt,A,base,11,73.606,1000,0,kperf,cntvct,13354094,45177876,664479,6197,2979262,15119680,1025,0,0,0,64,0,0
aesni256gcm_decrypt,C,base,11,74.187,1000,1,kperf,cntvct,12269186,45044326,785197,6180,3091101,15122670,1025,0,0,0,64,0,0
aesni256gcm_decrypt,B,base,11,134.154,1000,0,kperf,cntvct,13230674,45161877,694799,12338,3224339,15136620,1025,0,0,0,64,0,0
aesni256gcm_decrypt,T,base,11,75.821,1000,0,kperf,cntvct,13527022,45212127,713674,6191,3051159,15139805,1025,0,0,0,64,0,0
aesni256gcm_decrypt,Z,taintnop,12,73.903,1000,0,kperf,cntvct,13462824,45166392,699824,6187,2998777,15124220,1025,0,0,0,64,0,0
aesni256gcm_decrypt,A,base,12,74.661,1000,0,kperf,cntvct,13387763,45175476,711260,6184,2967366,15119680,1025,0,0,0,64,0,0
aesni256gcm_decrypt,C,base,12,75.010,1000,1,kperf,cntvct,12277422,45036266,791229,6180,3117832,15117915,1025,0,0,0,64,0,0
aesni256gcm_decrypt,B,base,12,134.845,1000,0,kperf,cntvct,13266225,45151955,707395,12339,3217875,15135490,1025,0,0,0,64,0,0
aesni256gcm_decrypt,T,base,12,75.569,1000,0,kperf,cntvct,13502799,45198897,691886,6191,3003939,15139150,1025,0,0,0,64,0,0
aesni256gcm_decrypt,P,taint,12,127.975,1000,0,kperf,cntvct,13659168,45191731,606142,10319,3177238,15131050,1025,0,0,0,64,0,0
aesni256gcm_decrypt,A,base,13,73.264,1000,0,kperf,cntvct,13399919,45186123,695925,6193,2979374,15122170,1025,0,0,0,64,0,0
aesni256gcm_decrypt,C,base,13,74.929,1000,1,kperf,cntvct,12221750,45042723,792267,6181,3122856,15118170,1025,0,0,0,64,0,0
aesni256gcm_decrypt,B,base,13,134.225,1000,0,kperf,cntvct,13339984,45161066,698839,12341,3218099,15134560,1025,0,0,0,64,0,0
aesni256gcm_decrypt,T,base,13,74.659,1000,0,kperf,cntvct,13447190,45201052,724322,6190,3015452,15137300,1025,0,0,0,64,0,0
aesni256gcm_decrypt,P,taint,13,128.809,1000,0,kperf,cntvct,13746040,45180190,604755,10290,3210884,15130140,1025,0,0,0,64,0,0
aesni256gcm_decrypt,Z,taintnop,13,72.189,1000,0,kperf,cntvct,13511196,45190917,665900,6195,3011532,15125580,1025,0,0,0,64,0,0
aesni256gcm_decrypt,C,base,14,73.910,1000,1,kperf,cntvct,12315689,45043512,778482,6181,3143228,15118950,1025,0,0,0,64,0,0
aesni256gcm_decrypt,B,base,14,136.106,1000,0,kperf,cntvct,13316710,45164951,707535,12337,3253251,15138570,1025,0,0,0,64,0,0
aesni256gcm_decrypt,T,base,14,77.328,1000,0,kperf,cntvct,13374775,45201303,724293,6192,2974720,15137980,1025,0,0,0,64,0,0
aesni256gcm_decrypt,P,taint,14,131.681,1000,0,kperf,cntvct,13759425,45174934,629298,10290,3224534,15122160,1025,0,0,0,64,0,0
aesni256gcm_decrypt,Z,taintnop,14,75.228,1000,0,kperf,cntvct,13408611,45186548,700095,6189,3012198,15121320,1025,0,0,0,64,0,0
aesni256gcm_decrypt,A,base,14,75.114,1000,0,kperf,cntvct,13451123,45151748,740737,6196,3043333,15119070,1025,0,0,0,64,0,0
aesni256gcm_decrypt,B,base,15,134.175,1000,0,kperf,cntvct,13392332,45168120,709361,12343,3238970,15138220,1025,0,0,0,64,0,0
aesni256gcm_decrypt,T,base,15,73.274,1000,0,kperf,cntvct,13365349,45199563,721936,6187,3002240,15139930,1025,0,0,0,64,0,0
aesni256gcm_decrypt,P,taint,15,127.867,1000,0,kperf,cntvct,13775275,45184844,606352,10291,3201767,15120800,1025,0,0,0,64,0,0
aesni256gcm_decrypt,Z,taintnop,15,73.440,1000,0,kperf,cntvct,13475507,45192566,717202,6190,2997401,15121690,1025,0,0,0,64,0,0
aesni256gcm_decrypt,A,base,15,74.318,1000,0,kperf,cntvct,13356932,45152785,707766,6185,2985459,15120430,1025,0,0,0,64,0,0
aesni256gcm_decrypt,C,base,15,74.674,1000,1,kperf,cntvct,12263244,45036975,801032,6180,3154181,15123290,1025,0,0,0,64,0,0
argon2id,A,base,1,41685253.970,100,0,kperf,cntvct,23985347984,81731076251,12954676955,517569,23981039694,81727425858,125,0,0,0,64,0,0
argon2id,C,base,1,41617282.880,100,1,kperf,cntvct,23934782070,81734859056,12975854226,517734,23931038720,81731358015,125,0,0,0,64,0,0
argon2id,B,base,1,41697241.270,100,0,kperf,cntvct,23953104203,81746526728,12994179822,517222,23948962490,81742846605,125,0,0,0,64,0,0
argon2id,T,base,1,41921529.120,100,0,kperf,cntvct,24065158868,81753383962,13008289435,517335,24060931767,81749352144,125,0,0,0,64,0,0
argon2id,P,taint,1,41861317.440,100,0,kperf,cntvct,23976567780,81748122308,13001836805,517833,23972473324,81744494003,125,0,0,0,64,0,0
argon2id,Z,taintnop,1,42073270.190,100,0,kperf,cntvct,24083231061,81753746860,12987584402,517098,24079151410,81750091015,125,0,0,0,64,0,0
argon2id,C,base,2,42033851.190,100,1,kperf,cntvct,23989600570,81758724328,12968925322,517823,23985742978,81755219715,125,0,0,0,64,0,0
argon2id,B,base,2,42116389.490,100,0,kperf,cntvct,23973190767,81758005671,12985971073,517368,23969324071,81754500165,125,0,0,0,64,0,0
argon2id,T,base,2,42749849.000,100,0,kperf,cntvct,24116579433,81757621759,13023749148,517784,24112282441,81753526460,125,0,0,0,64,0,0
argon2id,P,taint,2,42279637.890,100,0,kperf,cntvct,23932212452,81741978609,12955797919,518089,23928185148,81738300159,125,0,0,0,64,0,0
argon2id,Z,taintnop,2,42372964.690,100,0,kperf,cntvct,24001173715,81742257192,12943850339,517114,23997202717,81738636666,125,0,0,0,64,0,0
argon2id,A,base,2,42473149.580,100,0,kperf,cntvct,23979379431,81753683100,12892549499,517593,23975338470,81750014106,125,0,0,0,64,0,0
argon2id,B,base,3,42390722.840,100,0,kperf,cntvct,23908454786,81757900174,12930725831,517616,23904505541,81754364887,125,0,0,0,64,0,0
argon2id,T,base,3,42594686.770,100,0,kperf,cntvct,23973351767,81761124382,12896544081,516894,23969436755,81757581848,125,0,0,0,64,0,0
argon2id,P,taint,3,42539212.670,100,0,kperf,cntvct,23919604110,81785150007,12943048543,518146,23915576595,81781448834,125,0,0,0,64,0,0
argon2id,Z,taintnop,3,42631150.560,100,0,kperf,cntvct,24002150673,81753327174,12915548122,517713,23998265269,81749786626,125,0,0,0,64,0,0
argon2id,A,base,3,42701815.640,100,0,kperf,cntvct,23976354208,81757945723,12874264901,517742,23972485308,81754392688,125,0,0,0,64,0,0
argon2id,C,base,3,42523732.150,100,1,kperf,cntvct,23897887911,81756135010,12895109698,517699,23894080623,81752581829,125,0,0,0,64,0,0
argon2id,T,base,4,42664566.950,100,0,kperf,cntvct,23947653452,81763830946,12886296066,516822,23943727845,81760288393,125,0,0,0,64,0,0
argon2id,P,taint,4,42617794.400,100,0,kperf,cntvct,23889130764,81745179134,12918698975,517991,23885108681,81741586446,125,0,0,0,64,0,0
argon2id,Z,taintnop,4,42792356.010,100,0,kperf,cntvct,23967406785,81749229481,12908339671,517467,23963512856,81745522132,125,0,0,0,64,0,0
argon2id,A,base,4,42840844.320,100,0,kperf,cntvct,23963390911,81798361514,12854420761,517473,23959507846,81794811077,125,0,0,0,64,0,0
argon2id,C,base,4,42764576.020,100,1,kperf,cntvct,23865657164,81758886979,12865447098,517803,23861779441,81755338229,125,0,0,0,64,0,0
argon2id,B,base,4,42782262.680,100,0,kperf,cntvct,23880595814,81764709950,12886717689,517315,23876609332,81761169121,125,0,0,0,64,0,0
argon2id,P,taint,5,42715490.000,100,0,kperf,cntvct,23846516829,81753992026,12874662393,517667,23842615199,81750445741,125,0,0,0,64,0,0
argon2id,Z,taintnop,5,42940849.460,100,0,kperf,cntvct,23935529353,81754212028,12868283743,516991,23931587335,81750674949,125,0,0,0,64,0,0
argon2id,A,base,5,43067337.270,100,0,kperf,cntvct,23983087083,81777206805,12855109682,517801,23979039282,81773565221,125,0,0,0,64,0,0
argon2id,C,base,5,42833333.940,100,1,kperf,cntvct,23876837441,81763478487,12864612126,517757,23873001374,81759922191,125,0,0,0,64,0,0
argon2id,B,base,5,42855580.790,100,0,kperf,cntvct,23844898030,81764187677,12862203819,517061,23841004736,81760650021,125,0,0,0,64,0,0
argon2id,T,base,5,43007055.550,100,0,kperf,cntvct,23941095430,81765323123,12868314920,517400,23937086439,81761694620,125,0,0,0,64,0,0
argon2id,Z,taintnop,6,43095433.020,100,0,kperf,cntvct,23964890786,81753881643,12887761614,517450,23960957451,81750326822,125,0,0,0,64,0,0
argon2id,A,base,6,43061988.140,100,0,kperf,cntvct,23912464805,81797958626,12818740509,517608,23908414313,81794239893,125,0,0,0,64,0,0
argon2id,C,base,6,42833982.320,100,1,kperf,cntvct,23857980718,81759227220,12854625261,517778,23854271493,81755721583,125,0,0,0,64,0,0
argon2id,B,base,6,42898032.820,100,0,kperf,cntvct,23833804256,81760429844,12862896598,517557,23829882806,81756872419,125,0,0,0,64,0,0
argon2id,T,base,6,43038932.580,100,0,kperf,cntvct,23895198860,81796814411,12849359570,517150,23891256123,81793307173,125,0,0,0,64,0,0
argon2id,P,taint,6,42904761.230,100,0,kperf,cntvct,23807710560,81744776595,12858901264,517904,23803811717,81741276299,125,0,0,0,64,0,0
argon2id,A,base,7,43058215.110,100,0,kperf,cntvct,23892929509,81762971050,12816393637,517598,23888946677,81759405391,125,0,0,0,64,0,0
argon2id,C,base,7,42989534.600,100,1,kperf,cntvct,23837743103,81794542694,12836433780,517812,23833877799,81790876237,125,0,0,0,64,0,0
argon2id,B,base,7,42922311.360,100,0,kperf,cntvct,23829220651,81757725534,12861750642,517257,23825337975,81754218824,125,0,0,0,64,0,0
argon2id,T,base,7,43122255.910,100,0,kperf,cntvct,23854303132,81754121311,12821327358,516914,23850335744,81750575970,125,0,0,0,64,0,0
argon2id,P,taint,7,42940432.490,100,0,kperf,cntvct,23812457249,81744265077,12857313438,518032,23808460300,81740760787,125,0,0,0,64,0,0
argon2id,Z,taintnop,7,43141357.300,100,0,kperf,cntvct,23879071559,81754286426,12838717854,517274,23875081546,81750777893,125,0,0,0,64,0,0
argon2id,C,base,8,43044799.480,100,1,kperf,cntvct,23805060659,81758830067,12815880149,517845,23801242947,81755119961,125,0,0,0,64,0,0
argon2id,B,base,8,43038157.620,100,0,kperf,cntvct,23808102895,81793995005,12839148952,517266,23804175316,81790493768,125,0,0,0,64,0,0
argon2id,T,base,8,43129907.940,100,0,kperf,cntvct,23869779158,81755483773,12824927089,517365,23865867746,81751971385,125,0,0,0,64,0,0
argon2id,P,taint,8,42952004.130,100,0,kperf,cntvct,23802936354,81786884656,12843841647,518169,23799021133,81783338661,125,0,0,0,64,0,0
argon2id,Z,taintnop,8,43198909.860,100,0,kperf,cntvct,23882857736,81752815229,12828540779,516979,23878920416,81749321966,125,0,0,0,64,0,0
argon2id,A,base,8,43142504.250,100,0,kperf,cntvct,23874103596,81771153466,12795178118,517557,23870119645,81767628261,125,0,0,0,64,0,0
argon2id,B,base,9,43124496.890,100,0,kperf,cntvct,23838808764,81766367161,12857066514,517865,23834881844,81762796540,125,0,0,0,64,0,0
argon2id,T,base,9,43198178.040,100,0,kperf,cntvct,23907671849,81764950352,12839982911,516830,23903724226,81761449357,125,0,0,0,64,0,0
argon2id,P,taint,9,43108392.980,100,0,kperf,cntvct,23805619138,81755409002,12833828335,517958,23801700493,81751890760,125,0,0,0,64,0,0
argon2id,Z,taintnop,9,43276083.940,100,0,kperf,cntvct,23905491431,81793452153,12834966388,517141,23901560317,81789914499,125,0,0,0,64,0,0
argon2id,A,base,9,43179645.130,100,0,kperf,cntvct,23845230606,81743919481,12797848686,517236,23841373651,81740388652,125,0,0,0,64,0,0
argon2id,C,base,9,43137289.150,100,1,kperf,cntvct,23805682103,81765769557,12820359299,517794,23801815980,81762116490,125,0,0,0,64,0,0
argon2id,T,base,10,43236100.280,100,0,kperf,cntvct,23884930743,81760300141,12828418323,516988,23881025681,81756757763,125,0,0,0,64,0,0
argon2id,P,taint,10,43081689.190,100,0,kperf,cntvct,23819998480,81790305553,12845494768,518149,23816008361,81786778520,125,0,0,0,64,0,0
argon2id,Z,taintnop,10,43270299.100,100,0,kperf,cntvct,23918926451,81759570045,12841348223,517304,23915042050,81756062220,125,0,0,0,64,0,0
argon2id,A,base,10,43231979.220,100,0,kperf,cntvct,23900850620,81800580288,12805309747,517669,23896962427,81797026641,125,0,0,0,64,0,0
argon2id,C,base,10,43128683.950,100,1,kperf,cntvct,23817253260,81764170254,12808141020,517940,23813361495,81760655421,125,0,0,0,64,0,0
argon2id,B,base,10,43202594.530,100,0,kperf,cntvct,23821226105,81801908949,12838628558,517380,23817359972,81798246403,125,0,0,0,64,0,0
argon2id,P,taint,11,43241315.860,100,0,kperf,cntvct,23840382162,81761154309,12845941514,518262,23836491711,81757618398,125,0,0,0,64,0,0
argon2id,Z,taintnop,11,43277833.980,100,0,kperf,cntvct,23879142700,81754261484,12828247973,517548,23875314305,81750755292,125,0,0,0,64,0,0
argon2id,A,base,11,43372197.150,100,0,kperf,cntvct,23879785271,81763750627,12790144167,517378,23875843421,81760230481,125,0,0,0,64,0,0
argon2id,C,base,11,43228680.740,100,1,kperf,cntvct,23812985747,81757372775,12813089018,517636,23809075655,81753683267,125,0,0,0,64,0,0
argon2id,B,base,11,43185608.600,100,0,kperf,cntvct,23794627314,81757058699,12834209907,517657,23790654637,81753395069,125,0,0,0,64,0,0
argon2id,T,base,11,43448625.570,100,0,kperf,cntvct,23873509760,81760370834,12805146493,516828,23869698812,81756864609,125,0,0,0,64,0,0
argon2id,Z,taintnop,12,43380249.190,100,0,kperf,cntvct,23867448301,81750560987,12817968935,517702,23863545802,81747027193,125,0,0,0,64,0,0
argon2id,A,base,12,43377627.220,100,0,kperf,cntvct,23878246893,81763525795,12783212080,517546,23874229232,81759868218,125,0,0,0,64,0,0
argon2id,C,base,12,43218577.190,100,1,kperf,cntvct,23796107623,81760034365,12795758087,517630,23792312440,81756518988,125,0,0,0,64,0,0
argon2id,B,base,12,43175708.110,100,0,kperf,cntvct,23775343486,81752974466,12812238495,517329,23771343822,81749385734,125,0,0,0,64,0,0
argon2id,T,base,12,43297203.830,100,0,kperf,cntvct,23886230651,81754377691,12833416419,517622,23882301480,81750840112,125,0,0,0,64,0,0
argon2id,P,taint,12,43220330.660,100,0,kperf,cntvct,23794648940,81759684721,12830195323,518087,23790659508,81756172639,125,0,0,0,64,0,0
argon2id,A,base,13,43383512.250,100,0,kperf,cntvct,23886252863,81759207038,12794430064,517455,23882291635,81755660042,125,0,0,0,64,0,0
argon2id,C,base,13,43235632.510,100,1,kperf,cntvct,23782214207,81768966624,12795500444,517633,23778364822,81765349496,125,0,0,0,64,0,0
argon2id,B,base,13,43183514.150,100,0,kperf,cntvct,23773740618,81781194632,12833960901,517584,23769809127,81777686612,125,0,0,0,64,0,0
argon2id,T,base,13,43319857.380,100,0,kperf,cntvct,23841318484,81753278565,12808189629,516887,23837102887,81749557521,125,0,0,0,64,0,0
argon2id,P,taint,13,43229936.000,100,0,kperf,cntvct,23770249463,81749526583,12815145412,517889,23766311616,81746019897,125,0,0,0,64,0,0
argon2id,Z,taintnop,13,43438780.990,100,0,kperf,cntvct,23856978534,81754019786,12805164208,517501,23853080743,81750519263,125,0,0,0,64,0,0
argon2id,C,base,14,43235093.650,100,1,kperf,cntvct,23823669196,81765631317,12813016151,517586,23819753625,81762079594,125,0,0,0,64,0,0
argon2id,B,base,14,43217762.080,100,0,kperf,cntvct,23771739587,81760899678,12775971610,517352,23767827006,81757390036,125,0,0,0,64,0,0
argon2id,T,base,14,43349781.100,100,0,kperf,cntvct,23857940417,81762889144,12804529425,516878,23854030841,81759389481,125,0,0,0,64,0,0
argon2id,P,taint,14,43337462.120,100,0,kperf,cntvct,23816419220,81756586569,12833717122,518231,23812431274,81752880680,125,0,0,0,64,0,0
argon2id,Z,taintnop,14,43402427.400,100,0,kperf,cntvct,23891523995,81756780288,12823431714,517210,23887593158,81753272351,125,0,0,0,64,0,0
argon2id,A,base,14,43372831.550,100,0,kperf,cntvct,23840303897,81761645278,12758322719,517730,23836453920,81758113832,125,0,0,0,64,0,0
argon2id,B,base,15,43194610.770,100,0,kperf,cntvct,23791731784,81761698974,12816756995,517403,23787803390,81758162902,125,0,0,0,64,0,0
argon2id,T,base,15,43559096.190,100,0,kperf,cntvct,23892294206,81761582965,12816745807,516766,23888423144,81758063971,125,0,0,0,64,0,0
argon2id,P,taint,15,43285953.760,100,0,kperf,cntvct,23794329240,81750136698,12826402008,517900,23790457975,81746467965,125,0,0,0,64,0,0
argon2id,Z,taintnop,15,43416986.340,100,0,kperf,cntvct,23893911237,81756880437,12818812727,517028,23890052197,81753345323,125,0,0,0,64,0,0
argon2id,A,base,15,43429022.380,100,0,kperf,cntvct,23853118541,81793278473,12774170732,517422,23849192575,81789761854,125,0,0,0,64,0,0
argon2id,C,base,15,43286023.400,100,1,kperf,cntvct,23754054364,81765065625,12774882760,517952,23750272950,81761554096,125,0,0,0,64,0,0
