# Experiment 09, arms base blanket api taint taintnop, the pass arm built with -taint-dit-external-preserves (a callee outside the build is assumed never to write PSTATE.DIT), 2026-09-05, fixpoint seeds, owned list; everything else as gem5_api_bracket.csv. docs/results/dit-external-preserves-2026-09-05.md
# A first cut of the flag (a file of libc symbol names) produced identical code and identical results to the cycle; this file is the boolean flag's run.
bench,arm,cfg,roi_n,cycles_per_op,insts_per_op,dit_writes,dit_set,dit_clear,dit_read,dit_suppressed,dit_cycles,dit_exit,wall_s
ed25519,blanket,spec,20,78962.7,171769.0,0.0,0.0,0.0,0.0,1287849.0,1579254.0,,223.2
ed25519,taint,serdit,20,76031.9,171813.0,40.0,20.0,20.0,0.0,1270380.0,1519998.0,,266.1
ed25519,taint,spec,20,77384.9,171813.0,40.0,20.0,20.0,0.0,1266580.0,1547478.0,,157.7
ed25519,taintnop,serdit,20,77064.9,171813.0,0.0,0.0,0.0,0.0,0.0,0.0,,170.8
ed25519,taintnop,spec,20,77064.9,171813.0,0.0,0.0,0.0,0.0,0.0,0.0,,259.3
# argon2id, the pass arm with -taint-dit-external-preserves, block placement (its argon2 TUs are byte-identical under intra-block placement), 2026-09-05: ONE measured op after ONE warm-up per cell, 10 cells, all gates pass.
argon2id,api,serdit,1,333116237.0,620575223.0,2.0,1.0,1.0,0.0,87824376.0,333115778.0,,13729.4
argon2id,api,spec,1,333159457.0,620575223.0,2.0,1.0,1.0,0.0,87825697.0,333159248.0,,13278.9
argon2id,base,serdit,1,326450006.0,620575213.0,0.0,0.0,0.0,0.0,0.0,0.0,,16728.3
argon2id,base,spec,1,326450006.0,620575213.0,0.0,0.0,0.0,0.0,0.0,0.0,,12563.8
argon2id,blanket,serdit,1,328525041.0,620575213.0,0.0,0.0,0.0,0.0,87981530.0,328524647.0,,12865.2
argon2id,blanket,spec,1,328122742.0,620575213.0,0.0,0.0,0.0,0.0,87928400.0,328122348.0,,9041.5
argon2id,taint,serdit,1,329979699.0,620576776.0,3.0,2.0,1.0,0.0,89315138.0,329979667.0,,9689.9
argon2id,taint,spec,1,329921577.0,620576776.0,3.0,2.0,1.0,0.0,89316739.0,329921566.0,,9409.2
argon2id,taintnop,serdit,1,326316050.0,620576776.0,0.0,0.0,0.0,0.0,0.0,0.0,,10966.3
argon2id,taintnop,spec,1,326316050.0,620576776.0,0.0,0.0,0.0,0.0,0.0,0.0,,14524.4
