benchmark,metric,arm,archive,rep,value,dit_exit
ditprobe,CoreMHz,Z,nopsw,16,4602,
ditprobe,DitBit,Z,nopsw,16,0,
ditprobe,Const,A,baseline,16,217,
ditprobe,Perm,A,baseline,16,655,
ditprobe,CoreMHz,A,baseline,16,4602,
ditprobe,DitBit,A,baseline,16,0,
ditprobe,Const,C,baseline,16,652,
ditprobe,Perm,C,baseline,16,652,
ditprobe,CoreMHz,C,baseline,16,4599,
ditprobe,DitBit,C,baseline,16,1,
ditprobe,Const,P,hardened,16,218,
ditprobe,Perm,P,hardened,16,653,
ditprobe,CoreMHz,P,hardened,16,4590,
ditprobe,DitBit,P,hardened,16,0,
ditprobe,Const,F,func,16,217,
ditprobe,Perm,F,func,16,652,
ditprobe,CoreMHz,F,func,16,4590,
ditprobe,DitBit,F,func,16,0,
ditprobe,Const,X,fine,16,217,
ditprobe,Perm,X,fine,16,653,
ditprobe,CoreMHz,X,fine,16,4599,
ditprobe,DitBit,X,fine,16,0,
ditprobe,Const,N,narrow,16,217,
ditprobe,Perm,N,narrow,16,654,
ditprobe,CoreMHz,N,narrow,16,4590,
ditprobe,DitBit,N,narrow,16,0,
ditprobe,Const,A,baseline,17,217,
ditprobe,Perm,A,baseline,17,652,
ditprobe,CoreMHz,A,baseline,17,4601,
ditprobe,DitBit,A,baseline,17,0,
ditprobe,Const,C,baseline,17,653,
ditprobe,Perm,C,baseline,17,652,
ditprobe,CoreMHz,C,baseline,17,4594,
ditprobe,DitBit,C,baseline,17,1,
ditprobe,Const,P,hardened,17,217,
ditprobe,Perm,P,hardened,17,652,
ditprobe,CoreMHz,P,hardened,17,4590,
ditprobe,DitBit,P,hardened,17,0,
ditprobe,Const,F,func,17,217,
ditprobe,Perm,F,func,17,652,
ditprobe,CoreMHz,F,func,17,4590,
ditprobe,DitBit,F,func,17,0,
ditprobe,Const,X,fine,17,217,
ditprobe,Perm,X,fine,17,653,
ditprobe,CoreMHz,X,fine,17,4583,
ditprobe,DitBit,X,fine,17,0,
ditprobe,Const,N,narrow,17,217,
ditprobe,Perm,N,narrow,17,652,
ditprobe,CoreMHz,N,narrow,17,4590,
ditprobe,DitBit,N,narrow,17,0,
ditprobe,Const,Z,nopsw,17,218,
ditprobe,Perm,Z,nopsw,17,652,
ditprobe,CoreMHz,Z,nopsw,17,4602,
ditprobe,DitBit,Z,nopsw,17,0,
ditprobe,Const,C,baseline,18,652,
ditprobe,Perm,C,baseline,18,652,
ditprobe,CoreMHz,C,baseline,18,4604,
ditprobe,DitBit,C,baseline,18,1,
ditprobe,Const,P,hardened,18,217,
ditprobe,Perm,P,hardened,18,653,
ditprobe,CoreMHz,P,hardened,18,4598,
ditprobe,DitBit,P,hardened,18,0,
ditprobe,Const,F,func,18,217,
ditprobe,Perm,F,func,18,655,
ditprobe,CoreMHz,F,func,18,4602,
ditprobe,DitBit,F,func,18,0,
ditprobe,Const,X,fine,18,218,
ditprobe,Perm,X,fine,18,653,
ditprobe,CoreMHz,X,fine,18,4581,
ditprobe,DitBit,X,fine,18,0,
ditprobe,Const,N,narrow,18,217,
ditprobe,Perm,N,narrow,18,657,
ditprobe,CoreMHz,N,narrow,18,4598,
ditprobe,DitBit,N,narrow,18,0,
ditprobe,Const,Z,nopsw,18,217,
ditprobe,Perm,Z,nopsw,18,653,
ditprobe,CoreMHz,Z,nopsw,18,4601,
ditprobe,DitBit,Z,nopsw,18,0,
ditprobe,Const,A,baseline,18,217,
ditprobe,Perm,A,baseline,18,652,
ditprobe,CoreMHz,A,baseline,18,4601,
ditprobe,DitBit,A,baseline,18,0,
ditprobe,Const,P,hardened,19,217,
ditprobe,Perm,P,hardened,19,653,
ditprobe,CoreMHz,P,hardened,19,4591,
ditprobe,DitBit,P,hardened,19,0,
ditprobe,Const,F,func,19,219,
ditprobe,Perm,F,func,19,652,
ditprobe,CoreMHz,F,func,19,4590,
ditprobe,DitBit,F,func,19,0,
ditprobe,Const,X,fine,19,217,
ditprobe,Perm,X,fine,19,652,
ditprobe,CoreMHz,X,fine,19,4590,
ditprobe,DitBit,X,fine,19,0,
ditprobe,Const,N,narrow,19,217,
ditprobe,Perm,N,narrow,19,653,
ditprobe,CoreMHz,N,narrow,19,4602,
ditprobe,DitBit,N,narrow,19,0,
ditprobe,Const,Z,nopsw,19,217,
ditprobe,Perm,Z,nopsw,19,653,
ditprobe,CoreMHz,Z,nopsw,19,4601,
ditprobe,DitBit,Z,nopsw,19,0,
ditprobe,Const,A,baseline,19,218,
ditprobe,Perm,A,baseline,19,652,
ditprobe,CoreMHz,A,baseline,19,4590,
ditprobe,DitBit,A,baseline,19,0,
ditprobe,Const,C,baseline,19,652,
ditprobe,Perm,C,baseline,19,652,
ditprobe,CoreMHz,C,baseline,19,4590,
ditprobe,DitBit,C,baseline,19,1,
ditprobe,Const,P,hardened,20,217,
ditprobe,Perm,P,hardened,20,652,
ditprobe,CoreMHz,P,hardened,20,4591,
ditprobe,DitBit,P,hardened,20,0,
ditprobe,Const,F,func,20,217,
ditprobe,Perm,F,func,20,652,
ditprobe,CoreMHz,F,func,20,4602,
ditprobe,DitBit,F,func,20,0,
ditprobe,Const,X,fine,20,217,
ditprobe,Perm,X,fine,20,652,
ditprobe,CoreMHz,X,fine,20,4590,
ditprobe,DitBit,X,fine,20,0,
ditprobe,Const,N,narrow,20,218,
ditprobe,Perm,N,narrow,20,652,
ditprobe,CoreMHz,N,narrow,20,4601,
ditprobe,DitBit,N,narrow,20,0,
ditprobe,Const,Z,nopsw,20,219,
ditprobe,Perm,Z,nopsw,20,653,
ditprobe,CoreMHz,Z,nopsw,20,4590,
ditprobe,DitBit,Z,nopsw,20,0,
ditprobe,Const,A,baseline,20,217,
ditprobe,Perm,A,baseline,20,655,
ditprobe,CoreMHz,A,baseline,20,4579,
ditprobe,DitBit,A,baseline,20,0,
ditprobe,Const,C,baseline,20,652,
ditprobe,Perm,C,baseline,20,652,
ditprobe,CoreMHz,C,baseline,20,4604,
ditprobe,DitBit,C,baseline,20,1,
ditprobe,Const,F,func,21,217,
ditprobe,Perm,F,func,21,652,
ditprobe,CoreMHz,F,func,21,4601,
ditprobe,DitBit,F,func,21,0,
ditprobe,Const,X,fine,21,217,
ditprobe,Perm,X,fine,21,652,
ditprobe,CoreMHz,X,fine,21,4594,
ditprobe,DitBit,X,fine,21,0,
ditprobe,Const,N,narrow,21,217,
ditprobe,Perm,N,narrow,21,652,
ditprobe,CoreMHz,N,narrow,21,4593,
ditprobe,DitBit,N,narrow,21,0,
ditprobe,Const,Z,nopsw,21,217,
ditprobe,Perm,Z,nopsw,21,652,
ditprobe,CoreMHz,Z,nopsw,21,4589,
ditprobe,DitBit,Z,nopsw,21,0,
ditprobe,Const,A,baseline,21,217,
ditprobe,Perm,A,baseline,21,653,
ditprobe,CoreMHz,A,baseline,21,4582,
ditprobe,DitBit,A,baseline,21,0,
ditprobe,Const,C,baseline,21,652,
ditprobe,Perm,C,baseline,21,651,
ditprobe,CoreMHz,C,baseline,21,4604,
ditprobe,DitBit,C,baseline,21,1,
ditprobe,Const,P,hardened,21,217,
ditprobe,Perm,P,hardened,21,652,
ditprobe,CoreMHz,P,hardened,21,4590,
ditprobe,DitBit,P,hardened,21,0,
ditprobe,Const,X,fine,22,217,
ditprobe,Perm,X,fine,22,655,
ditprobe,CoreMHz,X,fine,22,4591,
ditprobe,DitBit,X,fine,22,0,
ditprobe,Const,N,narrow,22,218,
ditprobe,Perm,N,narrow,22,653,
ditprobe,CoreMHz,N,narrow,22,4591,
ditprobe,DitBit,N,narrow,22,0,
ditprobe,Const,Z,nopsw,22,219,
ditprobe,Perm,Z,nopsw,22,653,
ditprobe,CoreMHz,Z,nopsw,22,4590,
ditprobe,DitBit,Z,nopsw,22,0,
ditprobe,Const,A,baseline,22,218,
ditprobe,Perm,A,baseline,22,652,
ditprobe,CoreMHz,A,baseline,22,4601,
ditprobe,DitBit,A,baseline,22,0,
ditprobe,Const,C,baseline,22,652,
ditprobe,Perm,C,baseline,22,652,
ditprobe,CoreMHz,C,baseline,22,4604,
ditprobe,DitBit,C,baseline,22,1,
ditprobe,Const,P,hardened,22,217,
ditprobe,Perm,P,hardened,22,653,
ditprobe,CoreMHz,P,hardened,22,4601,
ditprobe,DitBit,P,hardened,22,0,
ditprobe,Const,F,func,22,217,
ditprobe,Perm,F,func,22,653,
ditprobe,CoreMHz,F,func,22,4602,
ditprobe,DitBit,F,func,22,0,
ditprobe,Const,N,narrow,23,218,
ditprobe,Perm,N,narrow,23,653,
ditprobe,CoreMHz,N,narrow,23,4590,
ditprobe,DitBit,N,narrow,23,0,
ditprobe,Const,Z,nopsw,23,217,
ditprobe,Perm,Z,nopsw,23,651,
ditprobe,CoreMHz,Z,nopsw,23,4592,
ditprobe,DitBit,Z,nopsw,23,0,
ditprobe,Const,A,baseline,23,217,
ditprobe,Perm,A,baseline,23,652,
ditprobe,CoreMHz,A,baseline,23,4590,
ditprobe,DitBit,A,baseline,23,0,
ditprobe,Const,C,baseline,23,652,
ditprobe,Perm,C,baseline,23,651,
ditprobe,CoreMHz,C,baseline,23,4604,
ditprobe,DitBit,C,baseline,23,1,
ditprobe,Const,P,hardened,23,218,
ditprobe,Perm,P,hardened,23,652,
ditprobe,CoreMHz,P,hardened,23,4602,
