bench,arm,cfg,roi_n,cycles_per_op,insts_per_op,dit_writes,dit_set,dit_clear,dit_read,dit_suppressed,dit_cycles,dit_exit,wall_s
chacha20_poly1305_encrypt,taintnop,spec,50,2256.5,4955.0,0.0,0.0,0.0,0.0,0.0,0.0,,29.5
ed25519,base,serdit,20,78006.6,171799.0,0.0,0.0,0.0,0.0,0.0,0.0,,170.1
ed25519,base,spec,20,78006.6,171799.0,0.0,0.0,0.0,0.0,0.0,0.0,,174.9
ed25519,blanket,serdit,20,78451.6,171799.0,0.0,0.0,0.0,0.0,1280538.0,1569033.0,,225.6
ed25519,blanket,spec,20,78355.7,171799.0,0.0,0.0,0.0,0.0,1279903.0,1567114.0,,288.9
ed25519,fine,serdit,20,82579.9,171992.0,3900.0,3060.0,840.0,0.0,1282679.0,1629397.0,,163.4
ed25519,fine,spec,20,78141.5,171992.0,3900.0,3060.0,840.0,0.0,1281528.0,1553228.0,,164.3
ed25519,finenop,serdit,20,78238.0,171992.0,0.0,0.0,0.0,0.0,0.0,0.0,,246.9
ed25519,finenop,spec,20,78238.0,171992.0,0.0,0.0,0.0,0.0,0.0,0.0,,299.3
ed25519,taint,serdit,20,79290.9,171882.0,1700.0,1200.0,500.0,0.0,1283106.0,1568597.0,,243.0
ed25519,taint,spec,20,79044.8,171882.0,1700.0,1200.0,500.0,0.0,1290094.0,1571073.0,,239.3
ed25519,taintfn,serdit,20,80547.8,171877.0,1600.0,1100.0,500.0,0.0,1279983.0,1593136.0,,268.5
ed25519,taintfn,spec,20,78725.8,171877.0,1600.0,1100.0,500.0,0.0,1281167.0,1564919.0,,156.2
ed25519,taintfnnop,serdit,20,78499.4,171877.0,0.0,0.0,0.0,0.0,0.0,0.0,,191.1
ed25519,taintfnnop,spec,20,78499.4,171877.0,0.0,0.0,0.0,0.0,0.0,0.0,,263.1
ed25519,taintnop,serdit,20,78168.6,171882.0,0.0,0.0,0.0,0.0,0.0,0.0,,167.4
ed25519,taintnop,spec,20,78168.6,171882.0,0.0,0.0,0.0,0.0,0.0,0.0,,172.8
